WRIST_X,WRIST_Y,Letter,THUMB_CMC_X,THUMB_CMC_Y,THUMB_MCP_X,THUMB_MCP_Y,THUMB_IP_X,THUMB_IP_Y,THUMB_TIP_X,THUMB_TIP_Y,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,PINKY_MCP_X,PINKY_MCP_Y,PINKY_PIP_X,PINKY_PIP_Y,PINKY_DIP_X,PINKY_DIP_Y,PINKY_TIP_X,PINKY_TIP_Y
0.542018711566925,0.8522690534591675,a,0.4619579017162323,0.7808487415313721,0.41596105694770813,0.578607976436615,0.40358349680900574,0.416155606508255,0.39765483140945435,0.2927042245864868,0.4566380977630615,0.4180784225463867,0.45098212361335754,0.26131969690322876,0.44969290494918823,0.3850483000278473,0.4567132890224457,0.48564258217811584,0.5095661282539368,0.42137792706489563,0.5086120367050171,0.26318901777267456,0.496803879737854,0.4112636148929596,0.4991832673549652,0.5054806470870972,0.5617385506629944,0.4449838101863861,0.5669062733650208,0.28737908601760864,0.5447590947151184,0.42552661895751953,0.5386673212051392,0.5230768322944641,0.6145326495170593,0.48600682616233826,0.61514812707901,0.3611604571342468,0.5898863673210144,0.4377254247665405,0.5793969631195068,0.5125331878662109
0.536537766456604,0.8553174138069153,a,0.46035081148147583,0.7817131876945496,0.4164791405200958,0.5848244428634644,0.404679536819458,0.429423451423645,0.40518423914909363,0.3080842196941376,0.4576061964035034,0.4324166178703308,0.45095720887184143,0.2740057706832886,0.44777947664260864,0.39250025153160095,0.45476821064949036,0.4927920699119568,0.5069416761398315,0.4339105188846588,0.5049987435340881,0.26966965198516846,0.4911589026451111,0.41365230083465576,0.4947657883167267,0.5092452168464661,0.5572634935379028,0.4548119902610779,0.5601316690444946,0.2952345609664917,0.5374322533607483,0.42736712098121643,0.5338573455810547,0.5232657790184021,0.6094448566436768,0.492790162563324,0.6074508428573608,0.3718814551830292,0.5819936990737915,0.4438636898994446,0.5727403163909912,0.5164225101470947
0.5265886187553406,0.8463491201400757,a,0.4528385102748871,0.7715978026390076,0.4161505103111267,0.5788366794586182,0.4109123945236206,0.4325093626976013,0.41148436069488525,0.31520938873291016,0.4545954465866089,0.44426238536834717,0.4505820870399475,0.2860593795776367,0.4474329650402069,0.39903724193573,0.4533321261405945,0.49834659695625305,0.5008706450462341,0.44415971636772156,0.5011430382728577,0.27893054485321045,0.48798590898513794,0.41671809554100037,0.4912445545196533,0.5116403102874756,0.5478841662406921,0.4614165127277374,0.5510693192481995,0.3011205792427063,0.5298974514007568,0.42615702748298645,0.5273535847663879,0.5219576358795166,0.5976337194442749,0.4946926236152649,0.5954282283782959,0.37465235590934753,0.5709630846977234,0.4421719014644623,0.5621042847633362,0.5159592628479004
0.5299537181854248,0.8272716403007507,a,0.4563882648944855,0.7588030099868774,0.4181711673736572,0.5758328437805176,0.41355615854263306,0.43111079931259155,0.4151896834373474,0.3182198107242584,0.4552396237850189,0.4405026435852051,0.448463499546051,0.2943724989891052,0.4457167685031891,0.39902782440185547,0.4528343677520752,0.4930686354637146,0.5005732178688049,0.4374687671661377,0.49799713492393494,0.2797542214393616,0.48605769872665405,0.4095374345779419,0.48937347531318665,0.5035812258720398,0.5470572113990784,0.45259422063827515,0.5495005249977112,0.2982628047466278,0.5285257697105408,0.41902923583984375,0.5243257284164429,0.5139191150665283,0.596162736415863,0.4844309687614441,0.5946033596992493,0.36705219745635986,0.5712958574295044,0.43325257301330566,0.5623785853385925,0.5060315132141113
0.531866729259491,0.8166728019714355,a,0.4592472314834595,0.7455376386642456,0.42155003547668457,0.5698579549789429,0.4149704575538635,0.4292084574699402,0.4081144332885742,0.31538447737693787,0.4594360589981079,0.43579500913619995,0.4519389569759369,0.2898351550102234,0.44954684376716614,0.38817745447158813,0.4571237564086914,0.4798326790332794,0.5031533241271973,0.43372854590415955,0.5004884600639343,0.2806282341480255,0.48874181509017944,0.40628841519355774,0.4925840198993683,0.4985283613204956,0.5478292107582092,0.4480126202106476,0.5501137375831604,0.3000040352344513,0.5297116637229919,0.4148930013179779,0.5262165069580078,0.5072387456893921,0.5952170491218567,0.477223664522171,0.5932216048240662,0.36396825313568115,0.5710639953613281,0.4274832606315613,0.5632922053337097,0.498625248670578
0.5194060802459717,0.8120071887969971,a,0.4509630799293518,0.7331434488296509,0.41737067699432373,0.5686126947402954,0.410178542137146,0.4389893412590027,0.407847136259079,0.33223962783813477,0.45392540097236633,0.44292500615119934,0.4487811326980591,0.3087925314903259,0.4459807872772217,0.4054655134677887,0.45160484313964844,0.49236318469047546,0.4954603314399719,0.4433019161224365,0.49430376291275024,0.30044907331466675,0.48309916257858276,0.4202019274234772,0.48489871621131897,0.506438136100769,0.5384947657585144,0.45955461263656616,0.5416936278343201,0.316040962934494,0.5223999619483948,0.42632463574409485,0.5176792740821838,0.5137763619422913,0.5836013555526733,0.4913526773452759,0.5814467072486877,0.3830031752586365,0.5599321722984314,0.4448184072971344,0.551367461681366,0.5119913220405579
0.502876341342926,0.7649886012077332,a,0.4387372136116028,0.6998579502105713,0.40481656789779663,0.5425198674201965,0.39943620562553406,0.4126814007759094,0.4025615453720093,0.30848032236099243,0.4373997449874878,0.42922040820121765,0.43636128306388855,0.29455819725990295,0.4329792261123657,0.3864961862564087,0.43842071294784546,0.4693211317062378,0.477787047624588,0.4297599196434021,0.4775925576686859,0.2870083153247833,0.46567049622535706,0.40098387002944946,0.4693083167076111,0.48072683811187744,0.5192564129829407,0.4437333345413208,0.5234468579292297,0.30306369066238403,0.5040392875671387,0.4096384644508362,0.5007025599479675,0.49050840735435486,0.5620903968811035,0.46960151195526123,0.5610424280166626,0.36459314823150635,0.5397953987121582,0.42377346754074097,0.5319511890411377,0.4878144860267639
0.5152035355567932,0.7816341519355774,a,0.4513859450817108,0.7097866535186768,0.42008835077285767,0.558513343334198,0.4135779142379761,0.43905705213546753,0.41152480244636536,0.34552520513534546,0.4478968679904938,0.4496203064918518,0.4449804425239563,0.3253138065338135,0.4437701404094696,0.4167901873588562,0.4503205120563507,0.49721184372901917,0.4866120219230652,0.4504941403865814,0.4855212867259979,0.3181806206703186,0.4750315546989441,0.43071386218070984,0.4784116744995117,0.5067991018295288,0.5260874629020691,0.4650195837020874,0.5302417278289795,0.3329756259918213,0.5119820833206177,0.4360958933830261,0.5083198547363281,0.5145421028137207,0.566789448261261,0.4917161166667938,0.5666614770889282,0.3924091160297394,0.546919047832489,0.4475004971027374,0.5395442843437195,0.5069149136543274
0.5258455872535706,0.7794760465621948,a,0.46036073565483093,0.7101255059242249,0.42591622471809387,0.5501763820648193,0.42021816968917847,0.4246431887149811,0.421100378036499,0.3327743113040924,0.45771872997283936,0.43847572803497314,0.45499080419540405,0.31242209672927856,0.4545263946056366,0.4017177224159241,0.46034592390060425,0.4809442162513733,0.49630799889564514,0.43918827176094055,0.4966489374637604,0.3069973587989807,0.48816701769828796,0.41499704122543335,0.48959219455718994,0.4915264844894409,0.5352160930633545,0.45373621582984924,0.5385578870773315,0.3224024772644043,0.5228135585784912,0.42112666368484497,0.5182076096534729,0.4988687038421631,0.5755512714385986,0.4809224605560303,0.5736602544784546,0.37935158610343933,0.5570311546325684,0.4331432282924652,0.5509436130523682,0.49343493580818176
0.5235238671302795,0.7825585603713989,a,0.4568985402584076,0.7092068195343018,0.42479071021080017,0.5519504547119141,0.41935861110687256,0.4310668110847473,0.4195089340209961,0.3356093466281891,0.4558965563774109,0.4415968358516693,0.45060300827026367,0.3149424195289612,0.4489451050758362,0.4054744839668274,0.4549797773361206,0.4853518009185791,0.4937704801559448,0.44121789932250977,0.4916076064109802,0.3073919117450714,0.4819035828113556,0.41799411177635193,0.4845127463340759,0.49450692534446716,0.5331242084503174,0.4547552168369293,0.5345044732093811,0.31941521167755127,0.5177397727966309,0.42243608832359314,0.514427900314331,0.5024617314338684,0.5744382739067078,0.4811776876449585,0.5715948939323425,0.3786940276622772,0.55361008644104,0.43590056896209717,0.5478095412254333,0.4983396828174591
0.5183255672454834,0.7900791168212891,a,0.45158568024635315,0.7179751396179199,0.41785287857055664,0.5632633566856384,0.4086303412914276,0.4403240978717804,0.4054340124130249,0.3383442163467407,0.44752633571624756,0.44975370168685913,0.4437903165817261,0.315982460975647,0.44135016202926636,0.40980082750320435,0.44723910093307495,0.49193844199180603,0.4874744415283203,0.4505254924297333,0.4854024350643158,0.31093326210975647,0.4740576148033142,0.4266515076160431,0.47730696201324463,0.5034776926040649,0.5284239053726196,0.46437108516693115,0.5308362245559692,0.32386741042137146,0.512444794178009,0.4304364323616028,0.5094765424728394,0.5116538405418396,0.5707206130027771,0.49060723185539246,0.5690662264823914,0.38664254546165466,0.5481628179550171,0.44497060775756836,0.540518581867218,0.5080239176750183
0.527305006980896,0.8307950496673584,a,0.45755141973495483,0.7517514824867249,0.4224562644958496,0.5850569605827332,0.41419097781181335,0.45306095480918884,0.4111342430114746,0.3475128412246704,0.4557718336582184,0.45852264761924744,0.4500637650489807,0.3252839148044586,0.4477711319923401,0.4256988763809204,0.45527052879333496,0.5126663446426392,0.4964722990989685,0.4579234719276428,0.49473071098327637,0.311233788728714,0.4835692346096039,0.4340388774871826,0.48728084564208984,0.521022617816925,0.5388308763504028,0.4736676514148712,0.540692150592804,0.33038124442100525,0.522567868232727,0.44158831238746643,0.5204864740371704,0.5286245346069336,0.5836933851242065,0.5045358538627625,0.582548975944519,0.3941842019557953,0.5620353817939758,0.45469701290130615,0.5550540089607239,0.521972119808197
0.5366710424423218,0.8236470222473145,a,0.4653433561325073,0.750947117805481,0.42734622955322266,0.5792966485023499,0.4198586344718933,0.44154563546180725,0.414264053106308,0.3357081115245819,0.46345070004463196,0.4497060477733612,0.4555019736289978,0.31293153762817383,0.454956591129303,0.41410356760025024,0.46236252784729004,0.5024983286857605,0.5055963397026062,0.4480246603488922,0.5036924481391907,0.3015918731689453,0.49403709173202515,0.42619627714157104,0.4957864284515381,0.5135108232498169,0.5490866899490356,0.4640846252441406,0.5531325340270996,0.3183876872062683,0.5344324707984924,0.4341849386692047,0.5289373397827148,0.5224753022193909,0.5945401191711426,0.49580925703048706,0.5969544649124146,0.37914517521858215,0.5753717422485352,0.44329261779785156,0.5647655129432678,0.5129482746124268
0.539263904094696,0.8183845281600952,a,0.4677988588809967,0.7484383583068848,0.4308008849620819,0.5759861469268799,0.4219916760921478,0.4398913085460663,0.4163639545440674,0.33344632387161255,0.46271488070487976,0.44232362508773804,0.45847854018211365,0.30029165744781494,0.45798641443252563,0.4002756178379059,0.4637196958065033,0.4903431534767151,0.5061370134353638,0.4415607750415802,0.5047573447227478,0.29713624715805054,0.49569371342658997,0.422134131193161,0.4977304935455322,0.5065327286720276,0.5503883957862854,0.4574660658836365,0.5524502396583557,0.31184279918670654,0.5354936718940735,0.4275311231613159,0.5316379070281982,0.5146156549453735,0.5965849757194519,0.48754042387008667,0.593296229839325,0.38002294301986694,0.574400782585144,0.4425848424434662,0.5678073763847351,0.507359504699707
0.5242366194725037,0.8015992641448975,a,0.4537835419178009,0.7322592735290527,0.41667407751083374,0.5595003366470337,0.40863704681396484,0.42413944005966187,0.4037798047065735,0.3179702162742615,0.451650470495224,0.43360838294029236,0.4452924430370331,0.29538577795028687,0.44296467304229736,0.3928985595703125,0.4491404891014099,0.47991591691970825,0.49401676654815674,0.4329116642475128,0.49101710319519043,0.2875896990299225,0.48005440831184387,0.40877488255500793,0.48307764530181885,0.49310606718063354,0.5376700758934021,0.44793397188186646,0.5395475029945374,0.301538348197937,0.5208187103271484,0.41309022903442383,0.51749587059021,0.49974554777145386,0.5834778547286987,0.4770347476005554,0.5809561014175415,0.3669825494289398,0.5602169036865234,0.4287162125110626,0.5534822940826416,0.49492591619491577
0.5272954702377319,0.8094378113746643,a,0.45653286576271057,0.7374366521835327,0.4186945855617523,0.5662887096405029,0.40875303745269775,0.42731696367263794,0.4030453562736511,0.3217570185661316,0.4540417194366455,0.4366626441478729,0.4473941922187805,0.2988350987434387,0.44592830538749695,0.3928135335445404,0.4529651403427124,0.47958096861839294,0.49516698718070984,0.4337100088596344,0.4921620786190033,0.2853566110134125,0.48253077268600464,0.4026671051979065,0.4855664074420929,0.48924052715301514,0.5382322072982788,0.44765347242355347,0.5402272939682007,0.29841160774230957,0.5226240158081055,0.4064280092716217,0.5189825296401978,0.49291232228279114,0.5837764739990234,0.47691330313682556,0.5818913578987122,0.36200711131095886,0.56180340051651,0.4238012433052063,0.5545417070388794,0.4928428828716278
0.5461639165878296,0.8099485635757446,a,0.4730820059776306,0.73394775390625,0.43497416377067566,0.5610373020172119,0.4271153211593628,0.4234677851200104,0.4192236661911011,0.32196760177612305,0.4682745337486267,0.43510544300079346,0.46066486835479736,0.300828218460083,0.46089765429496765,0.39869579672813416,0.4686741232872009,0.48548623919487,0.510806143283844,0.43160539865493774,0.5080763697624207,0.286281943321228,0.5005890130996704,0.406583309173584,0.5036550164222717,0.4923746585845947,0.5546506643295288,0.4459582269191742,0.5564916729927063,0.3016168773174286,0.5404284000396729,0.4128890335559845,0.536677896976471,0.4990224540233612,0.6005904674530029,0.47651275992393494,0.5999610424041748,0.3610251545906067,0.5813032984733582,0.4226500988006592,0.5742623805999756,0.4905914068222046
0.5587769746780396,0.8010574579238892,a,0.4893525242805481,0.726026177406311,0.449962317943573,0.5608124136924744,0.4393436014652252,0.4280734062194824,0.43645620346069336,0.3255450129508972,0.48405733704566956,0.43027931451797485,0.4780377745628357,0.3024062514305115,0.4775933027267456,0.3978172838687897,0.4847685694694519,0.48509323596954346,0.5258004069328308,0.4274619519710541,0.5230149030685425,0.28799378871917725,0.5144827365875244,0.404418021440506,0.5169883370399475,0.48999136686325073,0.5689671635627747,0.44201773405075073,0.5704292058944702,0.30119436979293823,0.5529471039772034,0.4111871123313904,0.5480541586875916,0.4973656237125397,0.6139283180236816,0.4739769399166107,0.6118136644363403,0.3626479208469391,0.591351330280304,0.42400413751602173,0.5825997591018677,0.49095356464385986
0.5660730004310608,0.7934589385986328,a,0.4924870431423187,0.7177039384841919,0.45349544286727905,0.551782488822937,0.4430812895298004,0.41943594813346863,0.434865802526474,0.31388071179389954,0.48963454365730286,0.42464980483055115,0.48522183299064636,0.2897945046424866,0.48493948578834534,0.38443872332572937,0.4898481070995331,0.4721532464027405,0.5325676798820496,0.4232015311717987,0.5311288237571716,0.28321173787117004,0.5228244662284851,0.40033087134361267,0.5244191288948059,0.48478615283966064,0.5761509537696838,0.43891066312789917,0.5793254971504211,0.3009599447250366,0.5631174445152283,0.40734708309173584,0.5580173134803772,0.49193066358566284,0.6209772825241089,0.47062498331069946,0.6179037094116211,0.3675990402698517,0.6002463698387146,0.4246923625469208,0.5936727523803711,0.48722100257873535
0.5618362426757812,0.7907925844192505,a,0.49205535650253296,0.7169524431228638,0.4527539610862732,0.5519157648086548,0.44261646270751953,0.42053738236427307,0.4398907721042633,0.32146957516670227,0.4855858087539673,0.42265740036964417,0.48249855637550354,0.291123628616333,0.48139530420303345,0.3836061358451843,0.4867669343948364,0.4702160358428955,0.5284752249717712,0.42131587862968445,0.5287463068962097,0.2830547094345093,0.5195035934448242,0.3987733721733093,0.5201451182365417,0.4838103652000427,0.5719847083091736,0.43707799911499023,0.5760086178779602,0.30045416951179504,0.5584939122200012,0.40658995509147644,0.5518652200698853,0.49074605107307434,0.6165438294410706,0.4689217805862427,0.614552915096283,0.3632175922393799,0.5951545238494873,0.42125675082206726,0.5860786437988281,0.485634446144104
0.5480749607086182,0.7970317602157593,a,0.477949321269989,0.7245870232582092,0.4376685619354248,0.5557347536087036,0.42512547969818115,0.4203357696533203,0.4176003932952881,0.3208308815956116,0.4714784026145935,0.4289650022983551,0.4655136466026306,0.2965245842933655,0.46482861042022705,0.39180809259414673,0.4717358350753784,0.47679415345191956,0.5136353969573975,0.4261755645275116,0.5112990736961365,0.2834591865539551,0.5022749304771423,0.4008406102657318,0.5044699311256409,0.48575156927108765,0.5573025345802307,0.4404328167438507,0.559424102306366,0.2979753613471985,0.5422149300575256,0.40588513016700745,0.5376527309417725,0.49069178104400635,0.6031079292297363,0.4695168733596802,0.6005648970603943,0.3607398271560669,0.581052839756012,0.4200538694858551,0.5735663771629333,0.48499596118927
0.5310593247413635,0.7914382219314575,a,0.4593104422092438,0.7257970571517944,0.4191734492778778,0.5554753541946411,0.4101492166519165,0.4199739396572113,0.4049759805202484,0.3184207081794739,0.45470380783081055,0.42623719573020935,0.4468713402748108,0.29298150539398193,0.44785183668136597,0.39070406556129456,0.4554728865623474,0.4781482517719269,0.49599316716194153,0.42191028594970703,0.4940056800842285,0.2760730981826782,0.48656126856803894,0.39673760533332825,0.488930881023407,0.48407790064811707,0.5394757986068726,0.43452930450439453,0.5416908860206604,0.2924596667289734,0.5260909795761108,0.4049481749534607,0.5224340558052063,0.49081262946128845,0.5848616361618042,0.46325239539146423,0.5837723612785339,0.3497542142868042,0.5655605792999268,0.41382354497909546,0.5587844848632812,0.48191726207733154
